21/04/2022,12.40,12.40,0.00 (0.00 %)," ",3,"36,900",0,0,12.40,12.4,12.40,12.40
20/04/2022,12.40,12.40,0.00 (0.00 %)," ",0,0,0,0,12.40,12.40,12.40,12.40
19/04/2022,12.40,12.40,0.00 (0.00 %)," ",0,0,0,0,12.40,12.4,12.40,12.40
18/04/2022,12.40,12.40,-1.20 (-8.82 %)," ","2,000","24,900,000",0,0,13.60,12.50,12.50,12.40
14/04/2022,13.00,13.00,-0.50 (-3.70 %)," ",500,"6,500,000",0,0,13.50,13.0,13.00,13.00
13/04/2022,13.50,13.50,0.20 (1.50 %)," ",300,"4,050,000",0,0,13.30,13.50,13.50,13.50
12/04/2022,13.30,13.30,0.00 (0.00 %)," ",0,0,0,0,13.30,13.3,13.30,13.30
08/04/2022,13.30,13.30,0.00 (0.00 %)," ",0,0,0,0,13.30,13.30,13.30,13.30
07/04/2022,13.30,13.30,0.00 (0.00 %)," ",100,"1,330,000",0,0,13.30,13.3,13.30,13.30
06/04/2022,13.30,13.30,0.00 (0.00 %)," ",609,"8,097,800",0,0,13.30,13.30,13.30,13.30
05/04/2022,13.30,13.30,-0.20 (-1.48 %)," ","1,302","17,317,000",0,0,13.50,13.3,13.30,13.30
04/04/2022,13.50,13.50,1.20 (9.76 %)," ","1,110","13,973,000",0,0,12.30,12.50,13.50,12.50
01/04/2022,12.30,12.30,0.00 (0.00 %)," ",22,"268,400",0,0,12.30,12.3,12.30,12.30
31/03/2022,12.30,12.30,-1.30 (-9.56 %)," ",300,"3,700,000",0,0,13.60,12.40,12.40,12.30
30/03/2022,13.60,13.60,0.80 (6.25 %)," ","2,900","40,030,000",0,0,12.80,13.6,14.00,13.60
29/03/2022,12.80,12.80,0.00 (0.00 %)," ",0,0,0,0,12.80,12.80,12.80,12.80
28/03/2022,12.80,12.80,-0.50 (-3.76 %)," ",600,"7,740,000",0,0,13.30,13.0,13.00,12.80
25/03/2022,13.30,13.30,-0.20 (-1.48 %)," ","3,000","40,250,000",0,0,13.50,13.40,13.50,13.30
24/03/2022,13.50,13.50,0.20 (1.50 %)," ",745,"10,057,500",0,0,13.30,13.5,13.50,13.50
21/04/2022,12.40,12.40,0.00 (0.00 %)," ",3,"36,900",0,0,12.40,12.4,12.40,12.40
20/04/2022,12.40,12.40,0.00 (0.00 %)," ",0,0,0,0,12.40,12.40,12.40,12.40
19/04/2022,12.40,12.40,0.00 (0.00 %)," ",0,0,0,0,12.40,12.4,12.40,12.40
18/04/2022,12.40,12.40,-1.20 (-8.82 %)," ","2,000","24,900,000",0,0,13.60,12.50,12.50,12.40
14/04/2022,13.00,13.00,-0.50 (-3.70 %)," ",500,"6,500,000",0,0,13.50,13.0,13.00,13.00
13/04/2022,13.50,13.50,0.20 (1.50 %)," ",300,"4,050,000",0,0,13.30,13.50,13.50,13.50
12/04/2022,13.30,13.30,0.00 (0.00 %)," ",0,0,0,0,13.30,13.3,13.30,13.30
08/04/2022,13.30,13.30,0.00 (0.00 %)," ",0,0,0,0,13.30,13.30,13.30,13.30
07/04/2022,13.30,13.30,0.00 (0.00 %)," ",100,"1,330,000",0,0,13.30,13.3,13.30,13.30
06/04/2022,13.30,13.30,0.00 (0.00 %)," ",609,"8,097,800",0,0,13.30,13.30,13.30,13.30
05/04/2022,13.30,13.30,-0.20 (-1.48 %)," ","1,302","17,317,000",0,0,13.50,13.3,13.30,13.30
04/04/2022,13.50,13.50,1.20 (9.76 %)," ","1,110","13,973,000",0,0,12.30,12.50,13.50,12.50
01/04/2022,12.30,12.30,0.00 (0.00 %)," ",22,"268,400",0,0,12.30,12.3,12.30,12.30
31/03/2022,12.30,12.30,-1.30 (-9.56 %)," ",300,"3,700,000",0,0,13.60,12.40,12.40,12.30
30/03/2022,13.60,13.60,0.80 (6.25 %)," ","2,900","40,030,000",0,0,12.80,13.6,14.00,13.60
29/03/2022,12.80,12.80,0.00 (0.00 %)," ",0,0,0,0,12.80,12.80,12.80,12.80
28/03/2022,12.80,12.80,-0.50 (-3.76 %)," ",600,"7,740,000",0,0,13.30,13.0,13.00,12.80
25/03/2022,13.30,13.30,-0.20 (-1.48 %)," ","3,000","40,250,000",0,0,13.50,13.40,13.50,13.30
24/03/2022,13.50,13.50,0.20 (1.50 %)," ",745,"10,057,500",0,0,13.30,13.5,13.50,13.50
Giá mở cửa,22/04/2022,12.40,12.40,0.00 (0.00 %),"  ",0,0,0,0,12.40,12.40,12.40
12.40,,,21/04/2022,12.40,12.40,0.00 (0.00 %),"  ",3,"36,900",0,0,12.40
12.4,12.40,12.40,,,20/04/2022,12.40,12.40,0.00 (0.00 %),"  ",0,0,0
0,12.40,12.40,12.40,12.40,,,19/04/2022,12.40,12.40,0.00 (0.00 %),"  ",0
0,0,0,12.40,12.4,12.40,12.40,,,18/04/2022,12.40,12.40,-1.20 (-8.82 %)
"  ","2,000","24,900,000",0,0,13.60,12.50,12.50,12.40,,,14/04/2022,13.00
13.00,-0.50 (-3.70 %),"  ",500,"6,500,000",0,0,13.50,13.0,13.00,13.00,,
13/04/2022,13.50,13.50,0.20 (1.50 %),"  ",300,"4,050,000",0,0,13.30,13.50,13.50,13.50
,,12/04/2022,13.30,13.30,0.00 (0.00 %),"  ",0,0,0,0,13.30,13.3
13.30,13.30,,,08/04/2022,13.30,13.30,0.00 (0.00 %),"  ",0,0,0,0
13.30,13.30,13.30,13.30,,,07/04/2022,13.30,13.30,0.00 (0.00 %),"  ",100,"1,330,000"
0,0,13.30,13.3,13.30,13.30,,,06/04/2022,13.30,13.30,0.00 (0.00 %),"  "
609,"8,097,800",0,0,13.30,13.30,13.30,13.30,,,05/04/2022,13.30,13.30
-0.20 (-1.48 %),"  ","1,302","17,317,000",0,0,13.50,13.3,13.30,13.30,,,04/04/2022
13.50,13.50,1.20 (9.76 %),"  ","1,110","13,973,000",0,0,12.30,12.50,13.50,12.50,
,01/04/2022,12.30,12.30,0.00 (0.00 %),"  ",22,"268,400",0,0,12.30,12.3,12.30
12.30,,,31/03/2022,12.30,12.30,-1.30 (-9.56 %),"  ",300,"3,700,000",0,0,13.60
12.40,12.40,12.30,,,30/03/2022,13.60,13.60,0.80 (6.25 %),"  ","2,900","40,030,000",0
0,12.80,13.6,14.00,13.60,,,29/03/2022,12.80,12.80,0.00 (0.00 %),"  ",0
0,0,0,12.80,12.80,12.80,12.80,,,28/03/2022,12.80,12.80,-0.50 (-3.76 %)
"  ",600,"7,740,000",0,0,13.30,13.0,13.00,12.80,,,25/03/2022,13.30
13.30,-0.20 (-1.48 %),"  ","3,000","40,250,000",0,0,13.50,13.40,13.50,13.30,,
24/03/2022,13.50,13.50,0.20 (1.50 %),"  ",745,"10,057,500",0,0,13.30,13.5,13.50,13.50
22/02/2022,13.00,13.00,0.00 (0.00 %)," ",100,"1,300,000",0,0,13.00,13.0,13.00,13.00
21/02/2022,13.00,13.00,0.50 (4.00 %)," ",100,"1,300,000",0,0,12.50,13.00,13.00,13.00
18/02/2022,12.50,12.50,0.00 (0.00 %)," ",0,0,0,0,12.50,12.5,12.50,12.50
17/02/2022,12.50,12.50,0.00 (0.00 %)," ","6,900","86,250,000",0,0,12.50,12.50,12.50,12.50
16/02/2022,12.50,12.50,0.00 (0.00 %)," ",17,"202,900",0,0,12.50,12.5,12.50,12.50
15/02/2022,12.50,12.50,0.00 (0.00 %)," ",0,0,0,0,12.50,12.50,12.50,12.50
