21/04/2022,16.50,16.50,-0.60 (-3.51 %)," ","56,919","887,082,600",0,0,17.10,17.0,17.00,15.40
20/04/2022,17.10,17.10,-0.40 (-2.29 %)," ","9,612","163,964,000",0,0,17.50,17.50,18.00,17.00
19/04/2022,17.50,17.50,-0.50 (-2.78 %)," ","12,725","223,822,500",0,0,18.00,17.7,18.00,17.50
18/04/2022,18.00,18.00,0.50 (2.86 %)," ","24,064","424,503,600",0,0,17.50,17.50,18.70,17.30
14/04/2022,18.00,18.00,0.40 (2.27 %)," ","3,400","60,800,000",0,0,17.60,17.5,18.10,17.50
13/04/2022,17.60,17.60,0.00 (0.00 %)," ","34,200","592,380,000",0,0,17.60,17.50,17.60,17.10
12/04/2022,17.60,17.60,-1.30 (-6.88 %)," ","26,490","472,771,000",0,0,18.90,18.6,18.60,17.50
08/04/2022,18.90,18.90,-0.30 (-1.56 %)," ","9,870","186,756,100",0,0,19.20,19.10,19.50,18.70
07/04/2022,19.20,19.20,-1.00 (-4.95 %)," ","20,849","406,374,700",0,0,20.20,20.3,20.30,19.20
06/04/2022,20.20,20.20,1.60 (8.60 %)," ","82,016","1,628,577,200",0,0,18.60,18.50,20.40,18.10
05/04/2022,18.60,18.60,-0.30 (-1.59 %)," ","23,795","442,247,900",0,0,18.90,18.5,18.60,18.50
04/04/2022,18.90,18.90,0.00 (0.00 %)," ","20,423","387,078,400",0,0,18.90,19.90,19.90,18.70
01/04/2022,18.90,18.90,-1.10 (-5.50 %)," ","29,647","562,473,200",0,0,20.00,19.9,19.90,18.10
31/03/2022,20.00,20.00,0.10 (0.50 %)," ","32,284","646,581,700",0,0,19.90,19.90,20.70,19.70
30/03/2022,19.90,19.90,-0.30 (-1.49 %)," ","61,103","1,227,526,800",0,0,20.20,20.2,20.30,19.90
29/03/2022,20.20,20.20,0.00 (0.00 %)," ","68,842","1,397,858,300",0,0,20.20,20.20,21.20,20.00
28/03/2022,20.20,20.20,0.00 (0.00 %)," ","76,649","1,536,944,500",0,0,20.20,20.1,20.40,20.00
25/03/2022,20.20,20.20,0.00 (0.00 %)," ","49,036","982,779,200",0,0,20.20,19.70,20.50,19.70
24/03/2022,20.20,20.20,0.10 (0.50 %)," ","19,594","396,380,400",0,0,20.10,21.1,21.80,20.10
Giá mở cửa,22/04/2022,15.50,15.50,-1.00 (-6.06 %),"  ","16,577","259,448,400",0,0,16.50,16.50,17.30
15.40,,,21/04/2022,16.50,16.50,-0.60 (-3.51 %),"  ","56,919","887,082,600",0,0,17.10
17.0,17.00,15.40,,,20/04/2022,17.10,17.10,-0.40 (-2.29 %),"  ","9,612","163,964,000",0
0,17.50,17.50,18.00,17.00,,,19/04/2022,17.50,17.50,-0.50 (-2.78 %),"  ","12,725"
"223,822,500",0,0,18.00,17.7,18.00,17.50,,,18/04/2022,18.00,18.00,0.50 (2.86 %)
"  ","24,064","424,503,600",0,0,17.50,17.50,18.70,17.30,,,14/04/2022,18.00
18.00,0.40 (2.27 %),"  ","3,400","60,800,000",0,0,17.60,17.5,18.10,17.50,,
13/04/2022,17.60,17.60,0.00 (0.00 %),"  ","34,200","592,380,000",0,0,17.60,17.50,17.60,17.10
,,12/04/2022,17.60,17.60,-1.30 (-6.88 %),"  ","26,490","472,771,000",0,0,18.90,18.6
18.60,17.50,,,08/04/2022,18.90,18.90,-0.30 (-1.56 %),"  ","9,870","186,756,100",0,0
19.20,19.10,19.50,18.70,,,07/04/2022,19.20,19.20,-1.00 (-4.95 %),"  ","20,849","406,374,700"
0,0,20.20,20.3,20.30,19.20,,,06/04/2022,20.20,20.20,1.60 (8.60 %),"  "
"82,016","1,628,577,200",0,0,18.60,18.50,20.40,18.10,,,05/04/2022,18.60,18.60
-0.30 (-1.59 %),"  ","23,795","442,247,900",0,0,18.90,18.5,18.60,18.50,,,04/04/2022
18.90,18.90,0.00 (0.00 %),"  ","20,423","387,078,400",0,0,18.90,19.90,19.90,18.70,
,01/04/2022,18.90,18.90,-1.10 (-5.50 %),"  ","29,647","562,473,200",0,0,20.00,19.9,19.90
18.10,,,31/03/2022,20.00,20.00,0.10 (0.50 %),"  ","32,284","646,581,700",0,0,19.90
19.90,20.70,19.70,,,30/03/2022,19.90,19.90,-0.30 (-1.49 %),"  ","61,103","1,227,526,800",0
0,20.20,20.2,20.30,19.90,,,29/03/2022,20.20,20.20,0.00 (0.00 %),"  ","68,842"
"1,397,858,300",0,0,20.20,20.20,21.20,20.00,,,28/03/2022,20.20,20.20,0.00 (0.00 %)
"  ","76,649","1,536,944,500",0,0,20.20,20.1,20.40,20.00,,,25/03/2022,20.20
20.20,0.00 (0.00 %),"  ","49,036","982,779,200",0,0,20.20,19.70,20.50,19.70,,
24/03/2022,20.20,20.20,0.10 (0.50 %),"  ","19,594","396,380,400",0,0,20.10,21.1,21.80,20.10
22/02/2022,13.80,13.80,-0.20 (-1.43 %)," ","8,420","117,932,000",0,0,14.00,14.1,14.30,13.80
21/02/2022,14.00,14.00,0.40 (2.94 %)," ","6,200","86,560,000",0,0,13.60,13.80,14.30,13.80
18/02/2022,13.60,13.60,-0.70 (-4.90 %)," ","11,150","154,125,000",0,0,14.30,13.5,14.30,13.50
17/02/2022,14.30,14.30,0.00 (0.00 %)," ","6,300","88,540,000",0,0,14.30,14.30,14.40,13.80
16/02/2022,14.30,14.30,-0.50 (-3.38 %)," ","26,100","365,470,000",0,0,14.80,14.8,14.80,13.70
15/02/2022,14.80,14.80,0.00 (0.00 %)," ","23,800","339,820,000",0,0,14.80,14.80,14.80,14.00
14/02/2022,14.80,14.80,0.10 (0.68 %)," ","20,343","308,536,100",0,0,14.70,14.7,15.90,14.70
11/02/2022,14.70,14.70,1.30 (9.70 %)," ","41,500","591,390,000",0,0,13.40,12.80,14.70,12.80
10/02/2022,13.40,13.40,0.20 (1.52 %)," ","18,700","246,910,000",0,0,13.20,13.2,13.40,13.10
09/02/2022,13.20,13.20,-0.30 (-2.22 %)," ","11,500","152,410,000",0,0,13.50,13.50,13.70,13.20
08/02/2022,13.50,13.50,0.00 (0.00 %)," ","14,600","194,780,000",0,0,13.50,13.6,13.60,13.00
07/02/2022,13.50,13.50,0.70 (5.47 %)," ","5,600","73,340,000",0,0,12.80,12.80,13.70,12.80
28/01/2022,12.80,12.80,0.20 (1.59 %)," ","1,500","18,800,000",0,0,12.60,12.6,12.80,12.30
27/01/2022,12.60,12.60,0.00 (0.00 %)," ","6,100","76,600,000",0,0,12.60,12.60,12.70,12.50
26/01/2022,12.60,12.60,-0.80 (-5.97 %)," ","9,000","113,850,000",0,0,13.40,13.0,13.50,12.50
25/01/2022,13.40,13.40,0.20 (1.52 %)," ","7,900","99,950,000",0,0,13.20,12.60,13.50,12.00
24/01/2022,13.20,13.20,-0.30 (-2.22 %)," ","7,000","93,200,000",0,0,13.50,13.8,13.80,13.00
21/01/2022,13.50,13.50,0.50 (3.85 %)," ","9,401","124,006,000",0,0,13.00,13.00,13.60,13.00
20/01/2022,13.00,13.00,0.30 (2.36 %)," ","2,100","27,020,000",0,0,12.70,12.7,13.00,12.70
18/01/2022,12.60,12.60,-0.70 (-5.26 %)," ","21,153","265,217,800",0,0,13.30,13.2,13.20,12.50
17/01/2022,13.30,13.30,-0.20 (-1.48 %)," ","7,500","97,540,000",0,0,13.50,13.50,13.50,12.90
14/01/2022,13.50,13.50,0.30 (2.27 %)," ","1,000","12,260,000",0,0,13.20,11.9,13.50,11.90
13/01/2022,13.20,13.20,-0.30 (-2.22 %)," ","4,067","53,931,000",0,0,13.50,13.50,13.60,13.10
12/01/2022,13.50,13.50,-0.10 (-0.74 %)," ",800,"10,380,000",0,0,13.60,13.6,13.60,12.70
11/01/2022,13.60,13.60,0.00 (0.00 %)," ","5,500","75,140,000",0,0,13.60,13.60,13.70,13.60
10/01/2022,13.60,13.60,-0.60 (-4.23 %)," ","8,100","111,770,000",0,0,14.20,14.0,14.00,13.50
07/01/2022,14.20,14.20,-0.30 (-2.07 %)," ","12,715","182,796,000",0,0,14.50,14.50,15.20,14.00
06/01/2022,14.50,14.50,-0.50 (-3.33 %)," ","10,600","147,770,000",0,0,15.00,14.1,14.70,13.50
05/01/2022,15.00,15.00,0.00 (0.00 %)," ","8,162","120,778,900",0,0,15.00,15.00,15.40,14.30
04/01/2022,15.00,15.00,0.10 (0.67 %)," ","7,701","115,874,400",0,0,14.90,14.9,15.50,14.90
31/12/2021,14.90,14.90,-1.10 (-6.88 %)," ","15,444","237,577,800",0,0,16.00,16.10,16.10,14.90
30/12/2021,16.00,16.00,1.40 (9.59 %)," ","46,633","731,254,500",0,0,14.60,14.6,16.00,14.60
29/12/2021,14.60,14.60,1.30 (9.77 %)," ","30,345","426,814,100",0,0,13.30,13.20,14.60,13.20
28/12/2021,13.30,13.30,0.20 (1.53 %)," ","4,400","57,770,000",0,0,13.10,13.7,13.70,12.70
27/12/2021,13.10,13.10,-0.30 (-2.24 %)," ",450,"5,930,000",0,0,13.40,13.40,13.40,12.80
24/12/2021,13.40,13.40,0.40 (3.08 %)," ","4,500","58,670,000",0,0,13.00,13.0,13.40,13.00
23/12/2021,13.00,13.00,-0.10 (-0.76 %)," ","16,590","214,014,000",0,0,13.10,12.90,13.00,12.80
22/12/2021,13.10,13.10,0.10 (0.77 %)," ","15,800","204,700,000",0,0,13.00,13.4,13.40,12.90
20/12/2021,13.20,13.20,-0.30 (-2.22 %)," ","7,300","95,290,000",0,0,13.50,13.0,13.20,13.00
17/12/2021,13.50,13.50,-0.10 (-0.74 %)," ","12,000","159,840,000",0,0,13.60,13.80,13.80,13.00
16/12/2021,13.60,13.60,0.00 (0.00 %)," ","7,119","95,680,800",0,0,13.60,13.5,13.90,13.20
15/12/2021,13.60,13.60,0.30 (2.26 %)," ","5,070","66,820,000",0,0,13.30,12.80,13.70,12.30
14/12/2021,13.30,13.30,-0.60 (-4.32 %)," ","5,310","71,332,000",0,0,13.90,13.6,13.60,13.10
13/12/2021,13.90,13.90,0.00 (0.00 %)," ",100,"1,390,000",0,0,13.90,13.90,13.90,13.90
10/12/2021,13.90,13.90,-0.10 (-0.71 %)," ","4,933","65,505,500",0,0,14.00,13.0,13.90,12.70
09/12/2021,14.00,14.00,0.10 (0.72 %)," ","2,300","32,050,000",0,0,13.90,14.00,14.00,13.80
08/12/2021,13.90,13.90,0.20 (1.46 %)," ","3,900","53,760,000",0,0,13.70,13.7,14.00,13.70
07/12/2021,13.70,13.70,0.60 (4.58 %)," ","4,110","53,730,000",0,0,13.10,12.30,14.10,12.20
06/12/2021,13.10,13.10,-0.90 (-6.43 %)," ","5,800","77,400,000",0,0,14.00,13.8,13.80,13.10
03/12/2021,14.00,14.00,-0.20 (-1.41 %)," ","9,000","126,710,000",0,0,14.20,14.20,14.30,14.00
02/12/2021,14.20,14.20,0.20 (1.43 %)," ","7,011","97,367,400",0,0,14.00,14.0,14.30,13.40
01/12/2021,14.00,14.00,0.00 (0.00 %)," ","16,900","233,570,000",0,0,14.00,14.00,14.00,13.50
30/11/2021,14.00,14.00,-0.20 (-1.41 %)," ","9,371","131,078,200",0,0,14.20,14.3,14.30,13.80
29/11/2021,14.20,14.20,0.00 (0.00 %)," ","8,384","116,554,100",0,0,14.20,13.80,14.40,13.80
26/11/2021,14.20,14.20,-0.90 (-5.96 %)," ","20,748","294,771,200",0,0,15.10,15.0,15.00,14.00
25/11/2021,15.10,15.10,0.20 (1.34 %)," ","13,972","201,955,200",0,0,14.90,14.70,15.10,14.00
24/11/2021,14.90,14.90,0.20 (1.36 %)," ","15,275","224,642,900",0,0,14.70,14.7,15.00,14.70
22/11/2021,14.00,14.00,-1.40 (-9.09 %)," ","23,382","334,890,000",0,0,15.40,15.0,15.00,14.00
19/11/2021,15.40,15.40,-0.10 (-0.65 %)," ","19,671","301,139,500",0,0,15.50,15.50,15.60,14.80
18/11/2021,15.50,15.50,-0.40 (-2.52 %)," ","31,890","488,725,000",0,0,15.90,15.9,15.90,15.00
17/11/2021,15.90,15.90,0.10 (0.63 %)," ","9,795","156,802,200",0,0,15.80,15.80,16.30,15.70
16/11/2021,15.80,15.80,-0.70 (-4.24 %)," ","12,700","202,480,000",0,0,16.50,16.3,16.30,15.80
15/11/2021,16.50,16.50,-0.30 (-1.79 %)," ","13,800","225,450,000",0,0,16.80,16.80,16.80,16.20
12/11/2021,16.80,16.80,0.10 (0.60 %)," ","21,223","360,322,900",0,0,16.70,16.7,18.00,16.60
11/11/2021,16.70,16.70,1.00 (6.37 %)," ","74,293","1,200,368,000",0,0,15.70,15.80,16.80,15.80
10/11/2021,15.70,15.70,0.30 (1.95 %)," ","37,847","585,813,600",0,0,15.40,15.4,15.70,15.30
09/11/2021,15.40,15.40,-0.10 (-0.65 %)," ","25,922","397,370,800",0,0,15.50,15.40,15.50,15.10
08/11/2021,15.50,15.50,0.00 (0.00 %)," ","13,100","198,520,000",0,0,15.50,15.5,15.50,15.00
05/11/2021,15.50,15.50,-0.40 (-2.52 %)," ","7,738","116,382,200",0,0,15.90,15.10,15.50,14.90
04/11/2021,15.90,15.90,0.90 (6.00 %)," ","25,415","379,007,400",0,0,15.00,15.0,16.30,14.60
03/11/2021,15.00,15.00,-0.10 (-0.66 %)," ","24,465","369,391,500",0,0,15.10,15.10,15.20,15.00
02/11/2021,15.10,15.10,-0.40 (-2.58 %)," ","11,423","173,357,300",0,0,15.50,15.1,15.30,15.10
01/11/2021,15.50,15.50,-0.20 (-1.27 %)," ","37,440","574,884,000",0,0,15.70,15.00,15.70,15.00
29/10/2021,15.70,15.70,-0.10 (-0.63 %)," ","10,245","160,090,800",0,0,15.80,16.1,16.10,15.40
28/10/2021,15.80,15.80,-0.20 (-1.25 %)," ","15,648","244,123,300",0,0,16.00,15.00,16.00,14.80
27/10/2021,16.00,16.00,-0.30 (-1.84 %)," ","14,115","219,452,700",0,0,16.30,15.3,16.30,14.80
25/10/2021,16.30,16.30,-0.40 (-2.40 %)," ","10,981","182,212,200",0,0,16.70,17.0,17.00,16.20
22/10/2021,16.70,16.70,1.50 (9.87 %)," ","40,679","644,779,600",0,0,15.20,15.20,16.70,14.70
21/10/2021,15.20,15.20,-0.20 (-1.30 %)," ","19,336","288,317,100",0,0,15.40,14.7,15.30,14.50
20/10/2021,15.40,15.40,-0.80 (-4.94 %)," ","26,899","425,396,200",0,0,16.20,16.00,16.30,15.40
19/10/2021,16.20,16.20,0.00 (0.00 %)," ","19,233","313,245,900",0,0,16.20,16.2,16.30,16.20
18/10/2021,16.20,16.20,-0.70 (-4.14 %)," ","17,816","296,661,600",0,0,16.90,16.80,16.90,16.00
15/10/2021,16.90,16.90,-0.40 (-2.31 %)," ","11,668","198,915,800",0,0,17.30,17.4,17.40,16.90
14/10/2021,17.30,17.30,0.30 (1.76 %)," ","11,513","197,111,000",0,0,17.00,17.00,17.40,16.80
13/10/2021,17.00,17.00,-0.40 (-2.30 %)," ","11,100","187,600,000",0,0,17.40,16.8,17.40,16.70
12/10/2021,17.40,17.40,0.00 (0.00 %)," ","16,329","281,065,400",0,0,17.40,17.60,17.60,17.00
11/10/2021,17.40,17.40,0.10 (0.58 %)," ","26,472","461,629,200",0,0,17.30,17.5,17.90,17.40
08/10/2021,17.30,17.30,-1.30 (-6.99 %)," ","41,095","715,061,900",0,0,18.60,17.00,17.90,16.80
07/10/2021,18.60,18.60,-0.50 (-2.62 %)," ","41,504","764,071,800",0,0,19.10,18.6,18.90,18.00
06/10/2021,19.10,19.10,0.30 (1.60 %)," ","69,138","1,319,567,300",0,0,18.80,18.20,19.50,18.00
05/10/2021,18.80,18.80,0.00 (0.00 %)," ","42,613","819,608,100",0,0,18.80,20.5,20.50,18.10
04/10/2021,18.80,18.80,1.70 (9.94 %)," ","115,060","2,158,658,900",75,"1,155,000",17.10,18.00,18.80,17.80
01/10/2021,17.10,17.10,0.10 (0.59 %)," ","31,163","537,981,100",0,0,17.00,17.0,17.60,17.00
30/09/2021,17.00,17.00,-0.60 (-3.41 %)," ","26,613","460,653,200",0,0,17.60,17.80,17.80,17.00
29/09/2021,17.60,17.60,0.60 (3.53 %)," ","31,781","566,994,500",0,0,17.00,17.0,18.40,17.00
27/09/2021,15.50,15.50,-1.50 (-8.82 %)," ","38,625","604,812,200",0,0,17.00,15.7,16.90,15.50
24/09/2021,17.00,17.00,-0.70 (-3.95 %)," ","46,956","815,018,700",0,0,17.70,17.60,17.90,16.10
23/09/2021,17.70,17.70,-0.40 (-2.21 %)," ","45,407","791,140,100",0,0,18.10,18.1,18.90,17.00
22/09/2021,18.10,18.10,-1.60 (-8.12 %)," ","78,377","1,525,349,200",0,0,19.70,19.70,20.30,18.10
21/09/2021,19.70,19.70,1.70 (9.44 %)," ","72,565","1,285,776,300",0,0,18.00,17.1,19.80,16.20
20/09/2021,18.00,18.00,-1.00 (-5.26 %)," ","86,983","1,505,174,800",1,"17,100",19.00,19.00,19.00,17.10
17/09/2021,19.00,19.00,-0.20 (-1.04 %)," ","59,389","1,160,680,300",0,0,19.20,19.3,20.50,18.60
16/09/2021,19.20,19.20,1.50 (8.47 %)," ","148,085","2,799,299,900",0,0,17.70,19.40,19.40,17.50
15/09/2021,17.70,17.70,1.60 (9.94 %)," ","65,410","1,153,102,600",0,0,16.10,16.9,17.70,16.10
14/09/2021,16.10,16.10,1.40 (9.52 %)," ","79,236","1,254,724,200",0,0,14.70,15.20,16.10,15.20
13/09/2021,14.70,14.70,0.70 (5.00 %)," ","46,330","672,616,500",0,0,14.00,14.1,15.00,14.10
10/09/2021,14.00,14.00,1.00 (7.69 %)," ","48,123","641,989,800",0,0,13.00,13.10,14.00,12.90
09/09/2021,13.00,13.00,-0.20 (-1.52 %)," ","26,910","350,172,000",0,0,13.20,13.3,13.30,12.70
08/09/2021,13.20,13.20,-0.70 (-5.04 %)," ","32,139","411,266,300",0,0,13.90,12.60,13.70,12.60
07/09/2021,13.90,13.90,0.40 (2.96 %)," ","41,428","598,832,100",0,0,13.50,14.6,14.80,12.40
06/09/2021,13.50,13.50,1.20 (9.76 %)," ","81,241","1,094,226,200",0,0,12.30,12.70,13.50,12.50
01/09/2021,12.30,12.30,1.00 (8.85 %)," ","79,520","943,821,900",0,0,11.30,10.5,12.40,10.50
31/08/2021,11.30,11.30,0.60 (5.61 %)," ","7,431","79,218,600",0,0,10.70,10.70,11.50,10.50
30/08/2021,10.70,10.70,-0.60 (-5.31 %)," ","22,360","257,220,000",0,0,11.30,11.6,11.60,10.60
26/08/2021,10.60,10.60,0.00 (0.00 %)," ","18,919","210,281,400",0,0,10.60,11.6,11.60,10.60
25/08/2021,10.60,10.60,0.90 (9.28 %)," ","15,704","164,682,000",0,0,9.70,9.70,10.60,9.70
24/08/2021,9.70,9.70,0.40 (4.30 %)," ","13,500","128,850,000",0,0,9.30,9.3,9.80,9.30
23/08/2021,9.30,9.30,-0.70 (-7.00 %)," ",900,"8,490,000",0,0,10.00,9.90,9.90,9.30
20/08/2021,10.00,10.00,-0.30 (-2.91 %)," ","1,813","18,315,600",0,0,10.30,10.4,10.40,9.40
19/08/2021,10.30,10.30,0.00 (0.00 %)," ",400,"4,130,000",0,0,10.30,10.40,10.40,10.30
18/08/2021,10.30,10.30,-1.00 (-8.85 %)," ","16,085","164,077,000",0,0,11.30,10.2,10.30,10.20
