29/04/2022,8.40,8.40,0.10 (1.20 %)," ","3,564","29,202,000",0,0,8.30,8.3,8.70,8.00
28/04/2022,8.30,8.30,0.00 (0.00 %)," ",100,"830,000",0,0,8.30,8.30,8.30,8.30
27/04/2022,8.30,8.30,-0.20 (-2.35 %)," ","6,959","53,814,300",0,0,8.50,7.7,8.40,7.70
26/04/2022,8.50,8.50,0.00 (0.00 %)," ",0,0,0,0,8.50,8.50,8.50,8.50
25/04/2022,8.50,8.50,0.30 (3.66 %)," ","2,000","15,750,000",0,0,8.20,7.5,8.50,7.50
22/04/2022,8.20,8.20,0.20 (2.50 %)," ","2,100","17,230,000",0,0,8.00,8.30,8.30,8.20
21/04/2022,8.00,8.00,-0.50 (-5.88 %)," ",200,"1,600,000",0,0,8.50,8.0,8.00,8.00
20/04/2022,8.50,8.50,-0.30 (-3.41 %)," ","1,900","15,510,000",0,0,8.80,8.10,8.60,8.00
19/04/2022,8.80,8.80,-0.10 (-1.12 %)," ",300,"2,580,000",0,0,8.90,8.2,8.80,8.20
18/04/2022,8.90,8.90,0.40 (4.71 %)," ","1,600","13,310,000",0,0,8.50,8.10,8.90,7.90
14/04/2022,8.60,8.60,0.00 (0.00 %)," ",200,"1,730,000",0,0,8.60,8.7,8.70,8.60
13/04/2022,8.60,8.60,-0.10 (-1.15 %)," ",700,"5,830,000",0,0,8.70,8.40,8.60,8.00
12/04/2022,8.70,8.70,-0.20 (-2.25 %)," ",100,"870,000",0,0,8.90,8.7,8.70,8.70
08/04/2022,8.90,8.90,0.00 (0.00 %)," ",0,0,0,0,8.90,8.90,8.90,8.90
07/04/2022,8.90,8.90,0.00 (0.00 %)," ",0,0,0,0,8.90,8.9,8.90,8.90
06/04/2022,8.90,8.90,0.00 (0.00 %)," ",500,"4,270,000",0,0,8.90,8.30,8.90,8.30
05/04/2022,8.90,8.90,0.10 (1.14 %)," ","3,106","26,392,800",0,0,8.80,8.4,8.90,8.00
04/04/2022,8.80,8.80,0.00 (0.00 %)," ","1,824","16,101,200",0,0,8.80,9.30,9.30,8.80
01/04/2022,8.80,8.80,-0.10 (-1.12 %)," ",300,"2,580,000",0,0,8.90,8.5,8.80,8.50
Giá mở cửa,04/05/2022,8.40,8.40,0.00 (0.00 %),"  ",0,0,0,0,8.40,8.40,8.40
8.40,,,29/04/2022,8.40,8.40,0.10 (1.20 %),"  ","3,564","29,202,000",0,0,8.30
8.3,8.70,8.00,,,28/04/2022,8.30,8.30,0.00 (0.00 %),"  ",100,"830,000",0
0,8.30,8.30,8.30,8.30,,,27/04/2022,8.30,8.30,-0.20 (-2.35 %),"  ","6,959"
"53,814,300",0,0,8.50,7.7,8.40,7.70,,,26/04/2022,8.50,8.50,0.00 (0.00 %)
"  ",0,0,0,0,8.50,8.50,8.50,8.50,,,25/04/2022,8.50
8.50,0.30 (3.66 %),"  ","2,000","15,750,000",0,0,8.20,7.5,8.50,7.50,,
22/04/2022,8.20,8.20,0.20 (2.50 %),"  ","2,100","17,230,000",0,0,8.00,8.30,8.30,8.20
,,21/04/2022,8.00,8.00,-0.50 (-5.88 %),"  ",200,"1,600,000",0,0,8.50,8.0
8.00,8.00,,,20/04/2022,8.50,8.50,-0.30 (-3.41 %),"  ","1,900","15,510,000",0,0
8.80,8.10,8.60,8.00,,,19/04/2022,8.80,8.80,-0.10 (-1.12 %),"  ",300,"2,580,000"
