06/05/2022,0.00,31.05,-0.55 (-1.74 %)," ",100,"3,000,000",0,0,31.05,31.05,31.05
05/05/2022,0.00,31.60,-0.40 (-1.25 %)," ","17,400","548,000,000",0,0,32.00,32.00,31.00
04/05/2022,32.00,32.00,0.00 (0.00 %)," ","9,600","307,000,000",0,0,32.00,32.00,32.00
29/04/2022,32.00,32.00,-0.80 (-2.44 %)," ","3,100","100,000,000",0,0,32.65,32.65,32.00
28/04/2022,32.80,32.80,1.80 (5.81 %)," ","24,000","759,000,000",0,0,31.10,32.80,31.00
27/04/2022,31.00,31.00,0.00 (0.00 %)," ",100,"3,000,000",0,0,31.00,31.00,31.00
26/04/2022,31.00,31.00,-0.60 (-1.90 %)," ","12,600","393,000,000",0,0,31.40,31.40,31.00
25/04/2022,31.60,31.60,0.10 (0.32 %)," ","5,200","163,000,000",0,0,31.40,32.00,31.40
22/04/2022,31.50,31.50,0.40 (1.29 %)," ","3,900","122,000,000",0,0,31.00,32.00,31.00
21/04/2022,31.10,31.10,-0.60 (-1.89 %)," ","2,400","75,000,000",0,0,31.70,31.70,31.00
20/04/2022,31.70,31.70,-0.70 (-2.16 %)," ","19,700","635,000,000",0,0,32.70,32.70,31.70
19/04/2022,32.40,32.40,-0.10 (-0.31 %)," ","3,000","97,000,000",0,0,32.50,32.50,32.40
18/04/2022,32.50,32.50,-0.20 (-0.61 %)," ","13,100","425,000,000",0,0,32.80,32.80,32.30
15/04/2022,32.70,32.70,-0.10 (-0.30 %)," ","2,700","87,000,000",0,0,31.70,32.70,31.50
14/04/2022,32.80,32.80,0.90 (2.82 %)," ","1,000","32,000,000",0,0,31.70,32.80,31.60
13/04/2022,31.90,31.90,-0.10 (-0.31 %)," ","2,400","76,000,000",0,0,31.70,31.90,31.70
12/04/2022,32.00,32.00,-0.50 (-1.54 %)," ","8,300","265,000,000",0,0,32.60,32.60,32.00
08/04/2022,32.50,32.50,0.00 (0.00 %)," ","9,800","318,000,000",0,0,32.50,32.95,32.50
07/04/2022,32.50,32.50,0.00 (0.00 %)," ","7,600","246,000,000",0,0,32.80,32.80,32.00
06/04/2022,32.50,32.50,0.30 (0.93 %)," ","2,600","84,000,000",0,0,32.60,32.60,32.40
