04/05/2022,11.50,11.50,11.50,0.00 (0.00 %)," ",0,0,0,0,11.50,11.50,11.50,11.50
29/04/2022,13.00,13.00,13.00,0.70 (5.69 %)," ",700,"8,080,000",0,0,12.30,11.3,13.00,11.30
28/04/2022,13.50,13.50,13.50,0.50 (3.85 %)," ",200,"2,460,000",0,0,13.00,11.10,13.50,11.10
27/04/2022,13.00,13.00,13.00,0.90 (7.44 %)," ",100,"1,300,000",0,0,12.10,13.0,13.00,13.00
26/04/2022,12.10,12.10,12.10,-0.60 (-4.72 %)," ",300,"3,630,000",0,0,12.70,12.10,12.10,12.10
25/04/2022,12.70,12.70,12.70,1.60 (14.41 %)," ",700,"8,890,000",0,0,11.10,12.7,12.70,12.70
22/04/2022,11.10,11.10,11.10,-1.90 (-14.62 %)," ",100,"1,110,000",0,0,13.00,11.10,11.10,11.10
21/04/2022,13.00,13.00,13.00,0.00 (0.00 %)," ",400,"5,200,000",0,0,13.00,13.0,13.00,13.00
20/04/2022,13.00,13.00,13.00,0.00 (0.00 %)," ",0,0,0,0,13.00,13.00,13.00,13.00
19/04/2022,13.00,13.00,13.00,0.00 (0.00 %)," ",0,0,0,0,13.00,13.0,13.00,13.00
14/04/2022,13.00,13.00,13.00,-0.50 (-3.70 %)," ","3,100","40,300,000",0,0,13.50,13.00,13.00,13.00
13/04/2022,13.50,13.50,13.50,0.00 (0.00 %)," ",0,0,0,0,13.50,13.5,13.50,13.50
12/04/2022,13.50,13.50,13.50,-0.40 (-2.88 %)," ","2,100","28,410,000",0,0,13.90,13.60,13.60,13.50
08/04/2022,13.90,13.90,13.90,0.00 (0.00 %)," ",0,0,0,0,13.90,13.9,13.90,13.90
07/04/2022,13.90,13.90,13.90,0.00 (0.00 %)," ",0,0,0,0,13.90,13.90,13.90,13.90
06/04/2022,13.90,13.90,13.90,0.00 (0.00 %)," ",0,0,0,0,13.90,13.9,13.90,13.90
05/04/2022,14.00,14.00,14.00,0.10 (0.72 %)," ","2,200","30,670,000",0,0,13.90,13.90,14.00,13.90
04/04/2022,14.00,14.00,14.00,-0.40 (-2.78 %)," ","2,000","27,740,000",0,0,14.40,14.0,15.30,13.50
01/04/2022,15.00,15.00,15.00,-0.40 (-2.60 %)," ",300,"4,310,000",0,0,15.40,14.10,15.00,14.00
31/03/2022,15.40,15.40,15.40,0.00 (0.00 %)," ",0,0,0,0,15.40,15.4,15.40,15.40
"                GD khớp lệnh"
"                GD thỏa thuận"
"                Giá  tham chiếu"
,Giá mở cửa
"                Giá cao nhất"
"                Giá thấp nhất"
"            "
"            "
"                KL"
"                GT"
"                KL"
"                GT"
"                 "
"       "
"    "
"        "
,,04/05/2022
,,11.50
,,11.50
,,11.50
,,0.00 (0.00 %)
,,"  "
,,0
,,0
,,0
,,0
,,11.50
,,11.50
,,11.50
,,11.50
,
,
"    "
"        "
,,29/04/2022
,,13.00
,,13.00
,,13.00
,,0.70 (5.69 %)
,,"  "
,,700
,,"8,080,000"
,,0
,,0
,,12.30
,,11.3
,,13.00
,,11.30
,
,
"    "
"        "
,,28/04/2022
,,13.50
,,13.50
,,13.50
,,0.50 (3.85 %)
,,"  "
,,200
,,"2,460,000"
,,0
,,0
,,13.00
,,11.10
,,13.50
,,11.10
,
,
"    "
"        "
,,27/04/2022
,,13.00
,,13.00
,,13.00
,,0.90 (7.44 %)
,,"  "
,,100
,,"1,300,000"
,,0
,,0
,,12.10
,,13.0
,,13.00
,,13.00
,
,
"    "
"        "
,,26/04/2022
,,12.10
,,12.10
,,12.10
,,-0.60 (-4.72 %)
,,"  "
,,300
,,"3,630,000"
,,0
,,0
,,12.70
,,12.10
,,12.10
,,12.10
,
,
"    "
"        "
,,25/04/2022
,,12.70
,,12.70
,,12.70
,,1.60 (14.41 %)
,,"  "
,,700
,,"8,890,000"
,,0
,,0
,,11.10
,,12.7
,,12.70
,,12.70
,
,
"    "
"        "
,,22/04/2022
,,11.10
,,11.10
,,11.10
,,-1.90 (-14.62 %)
,,"  "
,,100
,,"1,110,000"
,,0
,,0
,,13.00
,,11.10
,,11.10
,,11.10
,
,
"    "
"        "
,,21/04/2022
,,13.00
,,13.00
,,13.00
,,0.00 (0.00 %)
,,"  "
,,400
,,"5,200,000"
,,0
,,0
,,13.00
,,13.0
,,13.00
,,13.00
,
,
"    "
"        "
,,20/04/2022
,,13.00
,,13.00
,,13.00
,,0.00 (0.00 %)
,,"  "
,,0
,,0
,,0
,,0
,,13.00
,,13.00
,,13.00
,,13.00
,
,
"    "
"        "
,,19/04/2022
,,13.00
,,13.00
,,13.00
,,0.00 (0.00 %)
,,"  "
,,0
,,0
,,0
,,0
,,13.00
,,13.0
,,13.00
,,13.00
,
,
"    "
"        "
,,14/04/2022
,,13.00
,,13.00
,,13.00
,,-0.50 (-3.70 %)
,,"  "
,,"3,100"
,,"40,300,000"
,,0
,,0
,,13.50
,,13.00
,,13.00
,,13.00
,
,
"    "
"        "
,,13/04/2022
,,13.50
,,13.50
,,13.50
,,0.00 (0.00 %)
,,"  "
,,0
,,0
,,0
,,0
,,13.50
,,13.5
,,13.50
,,13.50
,
,
"    "
"        "
,,12/04/2022
,,13.50
,,13.50
,,13.50
,,-0.40 (-2.88 %)
,,"  "
,,"2,100"
,,"28,410,000"
,,0
,,0
,,13.90
,,13.60
,,13.60
,,13.50
,
,
"    "
"        "
,,08/04/2022
