04/05/2022,9.00,9.00,0.50 (5.88 %)," ","1,300","11,000,000",0,0,9.09,9.09,8.50
29/04/2022,8.52,8.52,-0.18 (-2.07 %)," ",600,"5,000,000",0,0,8.50,9.18,8.50
28/04/2022,8.66,8.66,-0.04 (-0.46 %)," ",700,"6,000,000",0,0,8.66,8.67,8.66
27/04/2022,8.66,8.66,0.56 (6.91 %)," ","20,500","177,000,000",0,0,8.60,8.66,8.10
26/04/2022,8.10,8.10,-0.40 (-4.71 %)," ","9,800","83,000,000",0,0,7.99,8.78,7.99
25/04/2022,8.50,8.50,-0.50 (-5.56 %)," ","11,200","96,000,000",0,0,8.70,8.71,8.50
22/04/2022,9.00,9.00,0.00 (0.00 %)," ","13,300","119,000,000",0,0,9.00,9.00,9.00
21/04/2022,9.00,9.00,0.10 (1.12 %)," ","51,600","457,000,000",0,0,8.81,9.00,8.70
20/04/2022,8.90,8.90,-0.03 (-0.34 %)," ","33,100","295,000,000",0,0,8.90,8.93,8.90
19/04/2022,8.93,8.93,-0.17 (-1.87 %)," ","30,500","276,000,000",0,0,8.80,9.20,8.80
18/04/2022,9.10,9.10,-0.20 (-2.15 %)," ","24,800","226,000,000",0,0,8.68,9.59,8.68
15/04/2022,9.31,9.31,0.01 (0.11 %)," ","45,000","420,000,000",0,0,9.32,9.55,9.30
14/04/2022,9.31,9.31,0.01 (0.11 %)," ","30,300","284,000,000",0,0,9.32,9.55,9.31
13/04/2022,9.30,9.30,-0.10 (-1.06 %)," ","30,300","281,000,000",0,0,9.05,9.40,9.05
12/04/2022,9.40,9.40,0.10 (1.08 %)," ","61,700","579,000,000",0,0,9.30,9.55,9.25
08/04/2022,9.34,9.34,-0.06 (-0.64 %)," ","6,900","64,000,000",0,0,9.40,9.60,9.31
07/04/2022,9.40,9.40,0.00 (0.00 %)," ","10,900","102,000,000",0,0,9.41,9.58,9.40
06/04/2022,9.40,9.40,-0.20 (-2.08 %)," ","6,700","62,000,000",0,0,9.03,9.58,9.03
05/04/2022,9.60,9.60,0.20 (2.13 %)," ","11,300","107,000,000",0,0,9.89,9.89,9.48
04/04/2022,9.41,9.41,0.11 (1.18 %)," ","14,200","135,000,000",0,0,9.32,9.60,9.32
"                GD khớp lệnh"
"                GD thỏa thuận"
"                Giá mở cửa               "
"                Giá cao nhất"
"                Giá thấp nhất"
"                KL  đợt 1"
"                KL  đợt 2"
"                KL  đợt 3"
"            "
"            "
"                KL"
"                GT"
"                KL"
"                GT"
"                 "
"       "
"    "
"        "
,,04/05/2022
,,9.00
,,9.00
,,0.50 (5.88 %)
,,"  "
,,"1,300"
,,"11,000,000"
,,0
,,0
,,9.09
,,9.09
,,8.50
,,0
,,0
,,0
,
,
"    "
"        "
,,29/04/2022
,,8.52
,,8.52
,,-0.18 (-2.07 %)
,,"  "
,,600
,,"5,000,000"
,,0
,,0
,,8.50
,,9.18
,,8.50
,,0
,,0
,,0
,
,
"    "
"        "
,,28/04/2022
,,8.66
,,8.66
,,-0.04 (-0.46 %)
,,"  "
,,700
,,"6,000,000"
,,0
,,0
,,8.66
,,8.67
,,8.66
,,0
,,0
,,0
,
,
"    "
"        "
,,27/04/2022
,,8.66
,,8.66
,,0.56 (6.91 %)
,,"  "
,,"20,500"
,,"177,000,000"
,,0
,,0
,,8.60
,,8.66
,,8.10
,,0
,,0
,,0
,
,
"    "
"        "
,,26/04/2022
,,8.10
,,8.10
,,-0.40 (-4.71 %)
,,"  "
,,"9,800"
,,"83,000,000"
,,0
,,0
,,7.99
,,8.78
,,7.99
,,0
,,0
,,0
,
,
"    "
"        "
,,25/04/2022
,,8.50
,,8.50
,,-0.50 (-5.56 %)
,,"  "
,,"11,200"
,,"96,000,000"
,,0
,,0
,,8.70
,,8.71
,,8.50
,,0
,,0
,,0
,
,
"    "
"        "
,,22/04/2022
,,9.00
,,9.00
,,0.00 (0.00 %)
,,"  "
,,"13,300"
,,"119,000,000"
,,0
,,0
,,9.00
,,9.00
,,9.00
,,0
,,0
,,0
,
,
"    "
"        "
,,21/04/2022
,,9.00
,,9.00
,,0.10 (1.12 %)
,,"  "
,,"51,600"
,,"457,000,000"
,,0
,,0
,,8.81
,,9.00
,,8.70
,,0
,,0
,,0
,
,
"    "
"        "
,,20/04/2022
,,8.90
,,8.90
,,-0.03 (-0.34 %)
,,"  "
,,"33,100"
,,"295,000,000"
,,0
,,0
,,8.90
,,8.93
,,8.90
,,0
,,0
,,0
,
,
"    "
"        "
,,19/04/2022
,,8.93
,,8.93
,,-0.17 (-1.87 %)
,,"  "
,,"30,500"
,,"276,000,000"
,,0
,,0
,,8.80
,,9.20
,,8.80
,,0
,,0
,,0
,
,
"    "
"        "
,,18/04/2022
,,9.10
,,9.10
,,-0.20 (-2.15 %)
,,"  "
,,"24,800"
,,"226,000,000"
,,0
,,0
,,8.68
,,9.59
,,8.68
,,0
,,0
,,0
,
,
"    "
"        "
,,15/04/2022
,,9.31
,,9.31
,,0.01 (0.11 %)
,,"  "
,,"45,000"
,,"420,000,000"
,,0
,,0
,,9.32
,,9.55
