29/04/2022,14.00,14.00,0.00 (0.00 %)," ","2,000","28,000,000",0,0,14.00,14.0,14.00,14.00
28/04/2022,14.00,14.00,-0.40 (-2.78 %)," ","1,000","14,000,000",0,0,14.40,14.00,14.00,14.00
27/04/2022,14.40,14.40,0.00 (0.00 %)," ",500,"7,200,000",0,0,14.40,14.4,14.40,14.40
26/04/2022,14.40,14.40,1.10 (8.27 %)," ","4,500","58,690,000",0,0,13.30,13.00,14.40,13.00
25/04/2022,13.30,13.30,-1.30 (-8.90 %)," ","32,700","439,630,000",0,0,14.60,13.7,13.80,13.20
22/04/2022,14.60,14.60,1.10 (8.15 %)," ","7,300","100,890,000",0,0,13.50,13.50,14.80,13.50
21/04/2022,13.50,13.50,0.00 (0.00 %)," ","7,300","98,450,000",0,0,13.50,13.5,13.50,13.20
20/04/2022,13.50,13.50,-0.90 (-6.25 %)," ","22,500","310,100,000",0,0,14.40,14.00,14.00,13.50
19/04/2022,14.40,14.40,0.40 (2.86 %)," ","9,000","129,950,000",0,0,14.00,14.0,14.90,14.00
18/04/2022,14.00,14.00,-1.40 (-9.09 %)," ","11,000","158,740,000",0,0,15.40,15.00,15.00,14.00
14/04/2022,15.70,15.70,0.10 (0.64 %)," ","10,400","161,710,000",0,0,15.60,15.7,15.80,15.40
13/04/2022,15.60,15.60,-0.20 (-1.27 %)," ","9,500","148,180,000",0,0,15.80,15.80,16.10,15.30
12/04/2022,15.80,15.80,-0.60 (-3.66 %)," ","5,000","79,110,000",0,0,16.40,15.9,15.90,15.70
08/04/2022,16.40,16.40,0.30 (1.86 %)," ","3,300","52,640,000",0,0,16.10,15.90,16.40,15.70
07/04/2022,16.10,16.10,0.10 (0.63 %)," ","6,600","105,030,000",0,0,16.00,16.0,16.10,15.80
06/04/2022,16.00,16.00,-0.10 (-0.62 %)," ","8,200","131,750,000",0,0,16.10,16.10,16.10,16.00
05/04/2022,16.10,16.10,-0.30 (-1.83 %)," ","2,600","42,120,000",0,0,16.40,16.4,16.40,16.00
04/04/2022,16.40,16.40,0.20 (1.23 %)," ","9,600","157,330,000",0,0,16.20,16.30,16.40,16.30
01/04/2022,16.20,16.20,-0.50 (-2.99 %)," ","25,800","417,910,000",0,0,16.70,16.6,16.60,16.00
"                GD thỏa thuận"
"                Giá  tham chiếu"
,Giá mở cửa
"                Giá cao nhất"
"                Giá thấp nhất"
"            "
"            "
"                KL"
"                GT"
"                KL"
"                GT"
"                 "
"       "
"    "
"        "
,,04/05/2022
,,13.90
,,13.90
,,-0.10 (-0.71 %)
,,"  "
,,600
,,"8,340,000"
,,0
,,0
,,14.00
,,13.90
,,13.90
,,13.90
,
,
"    "
"        "
,,29/04/2022
,,14.00
,,14.00
,,0.00 (0.00 %)
,,"  "
,,"2,000"
,,"28,000,000"
,,0
,,0
,,14.00
,,14.0
,,14.00
,,14.00
,
,
"    "
"        "
,,28/04/2022
,,14.00
,,14.00
,,-0.40 (-2.78 %)
,,"  "
,,"1,000"
,,"14,000,000"
,,0
,,0
,,14.40
,,14.00
,,14.00
,,14.00
,
,
"    "
"        "
,,27/04/2022
,,14.40
,,14.40
,,0.00 (0.00 %)
,,"  "
,,500
,,"7,200,000"
,,0
,,0
,,14.40
,,14.4
,,14.40
,,14.40
,
,
"    "
"        "
,,26/04/2022
,,14.40
,,14.40
,,1.10 (8.27 %)
,,"  "
,,"4,500"
,,"58,690,000"
,,0
,,0
,,13.30
,,13.00
,,14.40
,,13.00
,
,
"    "
"        "
,,25/04/2022
,,13.30
,,13.30
,,-1.30 (-8.90 %)
,,"  "
,,"32,700"
,,"439,630,000"
,,0
,,0
,,14.60
,,13.7
,,13.80
,,13.20
,
,
"    "
"        "
,,22/04/2022
,,14.60
,,14.60
,,1.10 (8.15 %)
,,"  "
,,"7,300"
,,"100,890,000"
,,0
,,0
,,13.50
,,13.50
,,14.80
,,13.50
,
,
"    "
"        "
,,21/04/2022
,,13.50
,,13.50
,,0.00 (0.00 %)
,,"  "
,,"7,300"
,,"98,450,000"
,,0
,,0
,,13.50
,,13.5
,,13.50
,,13.20
,
,
"    "
"        "
,,20/04/2022
,,13.50
,,13.50
,,-0.90 (-6.25 %)
,,"  "
,,"22,500"
,,"310,100,000"
,,0
,,0
,,14.40
,,14.00
,,14.00
,,13.50
,
,
"    "
"        "
,,19/04/2022
,,14.40
,,14.40
,,0.40 (2.86 %)
,,"  "
,,"9,000"
,,"129,950,000"
,,0
,,0
,,14.00
,,14.0
,,14.90
,,14.00
,
,
"    "
"        "
,,18/04/2022
,,14.00
,,14.00
,,-1.40 (-9.09 %)
,,"  "
,,"11,000"
,,"158,740,000"
,,0
,,0
,,15.40
,,15.00
,,15.00
,,14.00
,
,
"    "
"        "
,,14/04/2022
,,15.70
,,15.70
,,0.10 (0.64 %)
,,"  "
,,"10,400"
,,"161,710,000"
,,0
,,0
,,15.60
,,15.7
,,15.80
,,15.40
,
,
"    "
"        "
,,13/04/2022
,,15.60
,,15.60
,,-0.20 (-1.27 %)
,,"  "
,,"9,500"
,,"148,180,000"
,,0
,,0
,,15.80
,,15.80
,,16.10
,,15.30
,
,
"    "
"        "
,,12/04/2022
,,15.80
,,15.80
,,-0.60 (-3.66 %)
,,"  "
,,"5,000"
,,"79,110,000"
,,0
,,0
,,16.40
,,15.9
,,15.90
,,15.70
,
,
"    "
"        "
,,08/04/2022
,,16.40
,,16.40
,,0.30 (1.86 %)
,,"  "
,,"3,300"
,,"52,640,000"
,,0
,,0
,,16.10
,,15.90
,,16.40
,,15.70
,
,
"    "
"        "
,,07/04/2022
,,16.10
,,16.10
,,0.10 (0.63 %)
,,"  "
,,"6,600"
,,"105,030,000"
,,0
,,0
,,16.00
,,16.0
,,16.10
,,15.80
,
,
"    "
"        "
,,06/04/2022
,,16.00
,,16.00
,,-0.10 (-0.62 %)
,,"  "
,,"8,200"
,,"131,750,000"
,,0
,,0
,,16.10
,,16.10
,,16.10
,,16.00
,
,
"    "
"        "
,,05/04/2022
,,16.10
,,16.10
,,-0.30 (-1.83 %)
,,"  "
,,"2,600"
,,"42,120,000"
,,0
,,0
,,16.40
,,16.4
,,16.40
,,16.00
,
,
"    "
"        "
,,04/04/2022
,,16.40
,,16.40
,,0.20 (1.23 %)
,,"  "
,,"9,600"
,,"157,330,000"
,,0
,,0
,,16.20
,,16.30
,,16.40
,,16.30
,
,
"    "
"        "
,,01/04/2022
,,16.20
,,16.20
,,-0.50 (-2.99 %)
,,"  "
,,"25,800"
,,"417,910,000"
,,0
,,0
,,16.70
,,16.6
,,16.60
,,16.00
,
,
"    "
"        "
02/03/2022,15.00,15.00,0.00 (0.00 %)," ","9,900","148,720,000",0,0,15.00,15.0,15.40,14.90
01/03/2022,15.00,15.00,-0.20 (-1.32 %)," ","12,500","188,040,000",0,0,15.20,15.00,15.30,15.00
28/02/2022,15.20,15.20,-0.20 (-1.30 %)," ","11,200","168,460,000",0,0,15.40,15.0,15.40,15.00
25/02/2022,15.40,15.40,0.60 (4.05 %)," ","4,800","72,250,000",0,0,14.80,15.10,15.40,14.90
24/02/2022,14.80,14.80,-0.30 (-1.99 %)," ","22,600","338,230,000",0,0,15.10,15.1,15.20,14.70
