05/04/2022,75.50,75.50,-0.20 (-0.26 %)," ","10,400","784,000,000",0,0,75.70,76.10,75.10
04/04/2022,75.70,75.70,0.60 (0.80 %)," ","11,000","828,000,000",0,0,75.10,75.70,75.00
01/04/2022,75.10,75.10,0.10 (0.13 %)," ","1,500","112,000,000",0,0,75.10,75.10,75.10
31/03/2022,75.00,75.00,0.00 (0.00 %)," ","10,100","757,000,000",0,0,75.10,75.10,75.00
30/03/2022,75.00,75.00,0.10 (0.13 %)," ","12,000","900,000,000","70,000","5,495,000,000",75.00,75.30,75.00
29/03/2022,74.90,74.90,0.30 (0.40 %)," ","8,000","600,000,000",0,0,75.00,75.50,74.90
28/03/2022,74.60,74.60,0.00 (0.00 %)," ","2,400","179,000,000",0,0,74.60,74.80,74.60
25/03/2022,74.60,74.60,-0.30 (-0.40 %)," ","2,800","209,000,000",0,0,74.90,74.90,74.60
24/03/2022,74.90,74.90,0.60 (0.81 %)," ",500,"37,000,000",0,0,74.80,74.90,74.80
23/03/2022,74.30,74.30,-0.60 (-0.80 %)," ","5,100","379,000,000",0,0,76.00,76.00,74.10
22/03/2022,74.90,74.90,-0.10 (-0.13 %)," ","6,800","507,000,000",0,0,75.00,75.00,74.50
21/03/2022,75.00,75.00,0.10 (0.13 %)," ","2,300","172,000,000",0,0,74.90,76.00,74.90
18/03/2022,74.90,74.90,0.00 (0.00 %)," ",900,"67,000,000",0,0,73.00,75.00,73.00
17/03/2022,74.90,74.90,-0.10 (-0.13 %)," ","1,700","127,000,000",0,0,74.80,74.90,74.80
16/03/2022,75.00,75.00,0.00 (0.00 %)," ","8,400","630,000,000",0,0,75.00,75.00,75.00
15/03/2022,75.00,75.00,0.00 (0.00 %)," ","1,400","105,000,000","50,000","3,875,000,000",75.00,76.90,75.00
14/03/2022,75.00,75.00,-1.00 (-1.32 %)," ","9,400","701,000,000",0,0,75.40,75.40,74.00
11/03/2022,76.00,76.00,-1.50 (-1.94 %)," ","25,200","1,924,000,000",0,0,77.10,77.10,75.50
10/03/2022,77.50,77.50,0.20 (0.26 %)," ","7,200","558,000,000",0,0,78.00,78.00,77.50
09/03/2022,77.30,77.30,-1.00 (-1.28 %)," ","12,400","960,000,000",0,0,77.70,77.70,74.00
08/03/2022,78.30,78.30,0.00 (0.00 %)," ","6,800","532,000,000",0,0,78.30,79.70,78.30
07/03/2022,78.30,78.30,-0.20 (-0.25 %)," ",600,"46,000,000",0,0,78.30,78.30,78.30
04/03/2022,78.50,78.50,-0.30 (-0.38 %)," ","4,000","314,000,000",0,0,80.00,80.00,78.30
03/03/2022,78.80,78.80,0.00 (0.00 %)," ",600,"47,000,000",0,0,78.80,78.80,78.80
02/03/2022,78.80,78.80,-2.70 (-3.31 %)," ",800,"63,000,000",0,0,77.90,81.20,77.90
01/03/2022,81.50,81.50,3.00 (3.82 %)," ","6,100","482,000,000",0,0,79.00,82.00,78.30
28/02/2022,78.50,78.50,-1.30 (-1.63 %)," ","7,500","591,000,000",0,0,78.00,80.00,78.00
25/02/2022,79.80,79.80,0.30 (0.38 %)," ","1,000","79,000,000",0,0,76.30,81.00,76.30
24/02/2022,79.50,79.50,-0.40 (-0.50 %)," ","1,000","79,000,000",0,0,79.90,80.90,79.50
23/02/2022,79.90,79.90,0.40 (0.50 %)," ","4,500","358,000,000",0,0,79.50,80.50,79.50
22/02/2022,79.50,79.50,0.10 (0.13 %)," ","6,300","501,000,000",0,0,81.00,81.00,79.50
21/02/2022,79.40,79.40,-2.60 (-3.17 %)," ","19,300","1,544,000,000",0,0,82.00,82.00,79.20
18/02/2022,82.00,82.00,1.60 (1.99 %)," ",300,"24,000,000",0,0,82.00,82.00,79.60
17/02/2022,80.40,80.40,-1.60 (-1.95 %)," ","5,300","420,000,000",0,0,79.00,80.50,79.00
16/02/2022,82.00,82.00,-1.90 (-2.26 %)," ",900,"73,000,000",0,0,83.70,83.70,82.00
15/02/2022,83.90,83.90,4.80 (6.07 %)," ","41,900","3,450,000,000",0,0,84.60,84.60,79.00
14/02/2022,79.10,79.10,-1.30 (-1.62 %)," ","1,500","123,000,000",0,0,83.90,83.90,79.10
11/02/2022,80.40,80.40,-6.00 (-6.94 %)," ","14,300","1,164,000,000","11,374,447","1,000,951,336,000",86.30,86.40,80.40
10/02/2022,86.40,86.40,4.50 (5.49 %)," ","87,600","7,509,000,000",0,0,78.00,86.40,78.00
09/02/2022,81.90,81.90,3.30 (4.20 %)," ","61,800","4,984,000,000",0,0,78.60,81.90,77.60
08/02/2022,78.60,78.60,-1.20 (-1.50 %)," ","5,700","448,000,000",0,0,78.00,79.90,77.50
07/02/2022,79.80,79.80,2.80 (3.64 %)," ","8,400","657,000,000",0,0,78.00,79.80,77.00
28/01/2022,77.00,77.00,-0.40 (-0.52 %)," ","8,600","664,000,000",0,0,76.60,78.00,76.50
27/01/2022,77.40,77.40,0.70 (0.91 %)," ",400,"30,000,000",0,0,76.70,77.40,76.70
26/01/2022,76.70,76.70,-0.30 (-0.39 %)," ","1,100","84,000,000",0,0,77.00,77.00,76.70
25/01/2022,77.00,77.00,0.50 (0.65 %)," ","5,500","423,000,000",0,0,77.00,77.00,77.00
24/01/2022,76.50,76.50,-0.50 (-0.65 %)," ","14,700","1,130,000,000",0,0,76.50,77.00,76.50
21/01/2022,77.00,77.00,0.40 (0.52 %)," ","4,000","308,000,000","66,600","5,228,100,000",77.00,77.00,77.00
20/01/2022,76.60,76.60,0.00 (0.00 %)," ",0,0,0,0,76.60,76.60,76.60
19/01/2022,77.50,77.50,0.50 (0.65 %)," ",400,"31,000,000",0,0,77.50,77.50,77.50
18/01/2022,77.00,77.00,0.70 (0.92 %)," ","20,600","1,584,000,000",0,0,76.60,77.10,76.60
17/01/2022,76.30,76.30,-0.30 (-0.39 %)," ","2,900","221,000,000",0,0,76.70,76.70,76.20
14/01/2022,76.60,76.60,0.30 (0.39 %)," ","2,500","191,000,000",0,0,76.20,76.60,76.20
13/01/2022,76.30,76.30,0.30 (0.39 %)," ","13,300","1,014,000,000",0,0,78.00,78.00,76.10
12/01/2022,76.00,76.00,-0.90 (-1.17 %)," ","34,000","2,589,000,000",0,0,76.90,76.90,76.00
11/01/2022,76.90,76.90,0.70 (0.92 %)," ","8,400","643,000,000",0,0,76.20,76.90,76.20
10/01/2022,76.20,76.20,0.10 (0.13 %)," ","5,700","434,000,000",0,0,76.20,76.40,76.20
07/01/2022,76.10,76.10,-0.20 (-0.26 %)," ","7,200","548,000,000","60,500","4,749,250,000",76.00,76.20,76.00
06/01/2022,76.30,76.30,0.00 (0.00 %)," ","2,600","198,000,000",0,0,76.30,76.30,76.30
05/01/2022,76.30,76.30,0.20 (0.26 %)," ","6,400","489,000,000",0,0,76.10,76.70,76.10
04/01/2022,76.10,76.10,-1.70 (-2.19 %)," ",700,"53,000,000",0,0,77.60,77.60,76.10
31/12/2021,77.80,77.80,0.80 (1.04 %)," ","10,300","796,000,000",0,0,76.90,77.80,76.90
30/12/2021,77.28/01/2022,77.00,77.00,-0.40 (-0.52 %)," ","8,600","664,000,000",0,0,76.60,78.00,76.50
27/01/2022,77.40,77.40,0.70 (0.91 %)," ",400,"30,000,000",0,0,76.70,77.40,76.70
26/01/2022,76.70,76.70,-0.30 (-0.39 %)," ","1,100","84,000,000",0,0,77.00,77.00,76.70
25/01/2022,77.00,77.00,0.50 (0.65 %)," ","5,500","423,000,000",0,0,77.00,77.00,77.00
24/01/2022,76.50,76.50,-0.50 (-0.65 %)," ","14,700","1,130,000,000",0,0,76.50,77.00,76.50
21/01/2022,77.00,77.00,0.40 (0.52 %)," ","4,000","308,000,000","66,600","5,228,100,000",77.00,77.00,77.00
20/01/2022,76.60,76.60,0.00 (0.00 %)," ",0,0,0,0,76.60,76.60,76.60
19/01/2022,77.50,77.50,0.50 (0.65 %)," ",400,"31,000,000",0,0,77.50,77.50,77.50
18/01/2022,77.00,77.00,0.70 (0.92 %)," ","20,600","1,584,000,000",0,0,76.60,77.10,76.60
17/01/2022,76.30,76.30,-0.30 (-0.39 %)," ","2,900","221,000,000",0,0,76.70,76.70,76.20
14/01/2022,76.60,76.60,0.30 (0.39 %)," ","2,500","191,000,000",0,0,76.20,76.60,76.20
13/01/2022,76.30,76.30,0.30 (0.39 %)," ","13,300","1,014,000,000",0,0,78.00,78.00,76.10
12/01/2022,76.00,76.00,-0.90 (-1.17 %)," ","34,000","2,589,000,000",0,0,76.90,76.90,76.00
11/01/2022,76.90,76.90,0.70 (0.92 %)," ","8,400","643,000,000",0,0,76.20,76.90,76.20
10/01/2022,76.20,76.20,0.10 (0.13 %)," ","5,700","434,000,000",0,0,76.20,76.40,76.20
07/01/2022,76.10,76.10,-0.20 (-0.26 %)," ","7,200","548,000,000","60,500","4,749,250,000",76.00,76.20,76.00
06/01/2022,76.30,76.30,0.00 (0.00 %)," ","2,600","198,000,000",0,0,76.30,76.30,76.30
05/01/2022,76.30,76.30,0.20 (0.26 %)," ","6,400","489,000,000",0,0,76.10,76.70,76.10
04/01/2022,76.10,76.10,-1.70 (-2.19 %)," ",700,"53,000,000",0,0,77.60,77.60,76.10
31/12/2021,77.80,77.80,0.80 (1.04 %)," ","10,300","796,000,000",0,0,76.90,77.80,76.90
30/12/202102/12/2021,74.10,74.10,1.50 (2.07 %)," ","8,900","664,000,000",0,0,73.70,75.50,73.70
01/12/2021,72.60,72.60,-0.50 (-0.68 %)," ","27,000","1,982,000,000",0,0,73.90,74.00,72.60
30/11/2021,73.10,73.10,0.10 (0.14 %)," ","1,600","118,000,000",0,0,75.20,75.20,73.10
29/11/2021,73.00,73.00,0.50 (0.69 %)," ",500,"36,000,000",0,0,72.60,73.00,72.60
26/11/2021,72.50,72.50,-1.70 (-2.29 %)," ","21,800","1,614,000,000",0,0,74.50,74.50,72.50
25/11/2021,74.20,74.20,0.20 (0.27 %)," ","31,900","2,368,000,000","20,078","1,490,791,500",74.10,74.80,74.10
24/11/2021,74.00,74.00,1.40 (1.93 %)," ","17,600","1,299,000,000",0,0,74.20,74.30,73.60
23/11/2021,72.60,72.60,-1.40 (-1.89 %)," ","4,000","291,000,000",0,0,72.50,74.00,70.00
22/11/2021,74.00,74.00,-0.90 (-1.20 %)," ","2,300","171,000,000",0,0,73.60,74.90,73.50
19/11/2021,74.90,74.90,0.00 (0.00 %)," ",300,"22,000,000",0,0,73.60,74.90,73.60
18/11/2021,74.90,74.90,-0.10 (-0.13 %)," ","5,100","378,000,000",0,0,73.80,74.90,73.80
17/11/2021,75.00,75.00,0.00 (0.00 %)," ","6,100","457,000,000",0,0,75.50,75.50,74.50
16/11/2021,75.00,75.00,1.20 (1.63 %)," ","5,400","401,000,000","100,000","7,850,000,000",74.00,75.00,74.00
15/11/2021,73.80,73.80,-0.20 (-0.27 %)," ","10,200","754,000,000",0,0,74.00,74.00,73.60
12/11/2021,74.00,74.00,-1.30 (-1.73 %)," ","10,500","788,000,000",0,0,75.10,75.30,74.00
11/11/2021,75.30,75.30,0.00 (0.00 %)," ","8,100","609,000,000",0,0,75.40,75.40,75.10
10/11/2021,75.30,75.30,0.00 (0.00 %)," ","6,100","459,000,000",0,0,75.40,75.40,75.20
09/11/2021,75.30,75.30,0.00 (0.00 %)," ","13,900","1,042,000,000",0,0,75.10,75.30,74.60
08/11/2021,75.30,75.30,-0.10 (-0.13 %)," ","32,700","2,459,000,000",0,0,75.50,75.60,74.60
05/11/2021,75.40,75.40,0.40 (0.53 %)," ","17,900","1,345,000,000"02/12/2021,74.10,74.10,1.50 (2.07 %)," ","8,900","664,000,000",0,0,73.70,75.50,73.70
01/12/2021,72.60,72.60,-0.50 (-0.68 %)," ","27,000","1,982,000,000",0,0,73.90,74.00,72.60
30/11/2021,73.10,73.10,0.10 (0.14 %)," ","1,600","118,000,000",0,0,75.20,75.20,73.10
29/11/2021,73.00,73.00,0.50 (0.69 %)," ",500,"36,000,000",0,0,72.60,73.00,72.60
26/11/2021,72.50,72.50,-1.70 (-2.29 %)," ","21,800","1,614,000,000",0,0,74.50,74.50,72.50
25/11/2021,74.20,74.20,0.20 (0.27 %)," ","31,900","2,368,000,000","20,078","1,490,791,500",74.10,74.80,74.10
24/11/2021,74.00,74.00,1.40 (1.93 %)," ","17,600","1,299,000,000",0,0,74.20,74.30,73.60
23/11/2021,72.60,72.60,-1.40 (-1.89 %)," ","4,000","291,000,000",0,0,72.50,74.00,70.00
22/11/2021,74.00,74.00,-0.90 (-1.20 %)," ","2,300","171,000,000",0,0,73.60,74.90,73.50
19/11/2021,74.90,74.90,0.00 (0.00 %)," ",300,"22,000,000",0,0,73.60,74.90,73.60
18/11/2021,74.90,74.90,-0.10 (-0.13 %)," ","5,100","378,000,000",0,0,73.80,74.90,73.80
17/11/2021,75.00,75.00,0.00 (0.00 %)," ","6,100","457,000,000",0,0,75.50,75.50,74.50
16/11/2021,75.00,75.00,1.20 (1.63 %)," ","5,400","401,000,000","100,000","7,850,000,000",74.00,75.00,74.00
15/11/2021,73.80,73.80,-0.20 (-0.27 %)," ","10,200","754,000,000",0,0,74.00,74.00,73.60
12/11/2021,74.00,74.00,-1.30 (-1.73 %)," ","10,500","788,000,000",0,0,75.10,75.30,74.00
11/11/2021,75.30,75.30,0.00 (0.00 %)," ","8,100","609,000,000",0,0,75.40,75.40,75.10
10/11/2021,75.30,75.30,0.00 (0.00 %)," ","6,100","459,000,000",0,0,75.40,75.40,75.20
09/11/2021,75.30,75.30,0.00 (0.00 %)," ","13,900","1,042,000,000",0,0,75.10,75.30,74.60
08/11/2021,75.30,75.30,-0.10 (-0.13 %)," ","32,700","2,459,000,000",0,0,75.50,75.60,74.60
05/11/2021,75.40,75.40,0.40 (0.53 %)," ","17,900","1,345,000,000",0,0,75.00,75.50,75.00
04/11/2021,75.00,75.00,0.00 (0.00 %)," ","29,700","2,217,000,000",0,0,75.00,75.00,74.50
03/11/2021,75.00,75.00,-0.90 (-1.19 %)," ","6,700","503,000,000",0,0,75.90,75.90,75.00
02/11/2021,75.90,75.90,1.90 (2.57 %)," ","31,000","2,327,000,000",0,0,74.90,75.90,74.60
01/11/2021,74.00,74.00,0.20 (0.27 %)," ","6,500","482,000,000","477,200","37,460,200,000",73.80,75.00,73.80
29/10/2021,73.80,73.80,0.60 (0.82 %)," ","4,300","316,000,000",0,0,73.40,73.90,73.40
28/10/2021,73.20,73.20,-0.30 (-0.41 %)," ","2,000","146,000,000",0,0,73.50,74.50,73.10
27/10/2021,73.50,73.50,0.20 (0.27 %)," ","4,300","315,000,000",0,0,72.80,74.00,72.80
26/10/2021,73.30,73.30,0.00 (0.00 %)," ","4,100","299,000,000",0,0,73.10,73.30,73.00
25/10/2021,73.30,73.30,-0.60 (-0.81 %)," ","2,700","197,000,000",0,0,73.20,73.30,73.20
22/10/2021,73.90,73.90,-0.70 (-0.94 %)," ","4,600","341,000,000",0,0,74.20,74.20,73.90
21/10/2021,74.60,74.60,0.00 (0.00 %)," ","10,100","752,000,000",0,0,74.60,74.60,74.20
20/10/2021,74.60,74.60,-0.40 (-0.53 %)," ","8,500","635,000,000",0,0,74.90,75.00,74.30
19/10/2021,75.00,75.00,0.10 (0.13 %)," ","24,000","1,794,000,000",0,0,74.30,75.30,74.30
18/10/2021,74.90,74.90,1.70 (2.32 %)," ","30,300","2,250,000,000",0,0,73.50,74.90,73.50
15/10/2021,73.20,73.20,0.60 (0.83 %)," ","12,200","897,000,000",0,0,74.70,74.70,72.80
14/10/2021,72.60,72.60,-1.40 (-1.89 %)," ","19,500","1,438,000,000",0,0,72.60,74.00,72.60
13/10/2021,74.00,74.00,0.00 (0.00 %)," ","25,400","1,877,000,000",0,0,74.00,74.00,73.00
12/10/2021,74.00,74.00,0.00 (0.00 %)," ","36,200","2,665,000,000","180,000","14,130,000,000",73.90,74.00,72.50
11/10/2021,74.00,74.00,0.00 (0.00 %)," ","5,300","391,000,000",0,0,73.80,74.00,73.80
08/10/2021,74.00,74.00,0.50 (0.68 %)," ","12,300","905,000,000",0,0,73.50,74.00,73.20
07/10/2021,73.50,73.50,0.00 (0.00 %)," "09/09/2021,71.50,71.50,0.90 (1.27 %)," ","20,900","1,478,000,000",0,0,70.50,71.50,70.50
08/09/2021,70.60,70.60,-0.20 (-0.28 %)," ","6,800","481,000,000",0,0,71.40,71.40,70.60
07/09/2021,70.80,70.80,0.60 (0.85 %)," ","32,400","2,298,000,000",0,0,71.10,72.00,69.50
06/09/2021,70.20,70.20,-2.40 (-3.31 %)," ","57,700","4,059,000,000",0,0,72.50,72.50,69.60
01/09/2021,72.60,72.60,-1.50 (-2.02 %)," ","28,200","2,056,000,000",0,0,73.00,74.00,72.50
31/08/2021,74.10,74.10,-2.90 (-3.77 %)," ","29,800","2,256,000,000",0,0,77.90,77.90,74.00
30/08/2021,77.00,77.00,3.70 (5.05 %)," ","68,800","5,305,000,000",0,0,78.20,78.20,74.20
27/08/2021,73.30,73.30,4.70 (6.85 %)," ","97,700","7,087,000,000",0,0,69.70,73.30,68.60
26/08/2021,68.60,68.60,0.40 (0.59 %)," ","6,700","458,000,000",0,0,68.20,68.80,68.20
25/08/2021,68.20,68.20,0.10 (0.15 %)," ","12,200","844,000,000",0,0,69.00,70.00,68.10
24/08/2021,68.10,68.10,-1.00 (-1.45 %)," ","16,600","1,140,000,000",0,0,69.10,70.90,68.10
23/08/2021,69.10,69.10,0.00 (0.00 %)," ","11,200","787,000,000",0,0,72.40,72.40,69.10
20/08/2021,69.10,69.10,-1.50 (-2.12 %)," ","23,300","1,631,000,000",0,0,70.60,71.00,68.70
19/08/2021,70.60,70.60,0.00 (0.00 %)," ","21,000","1,498,000,000",0,0,71.00,72.00,70.60
18/08/2021,70.60,70.60,1.10 (1.58 %)," ","4,000","281,000,000",0,0,70.50,70.90,70.00
17/08/2021,69.50,69.50,0.30 (0.43 %)," ","18,800","1,328,000,000",0,0,72.00,72.00,69.30
16/08/2021,69.20,69.20,0.50 (0.73 %)," ","20,900","1,465,000,000",0,0,70.00,71.40,69.10
13/08/2021,68.70,68.70,-1.00 (-1.43 %)," ","13,100","910,000,000",0,0,70.10,70.50,68.10
12/08/2021,69.70,69.70,-0.80 (-1.13 %)," ","14,800","1,041,000,000",0,0,71.00,71.40,69.70
11/08/2021,70.50,70.50,0.00 (0.00 %)," ","4,100","289,000,000",0,0,70.50,71.09/09/20210/08/2021,70.50,70.50,-0.90 (-1.26 %)," ","15,200","1,070,000,000",0,0,71.40,71.40,70.00
09/08/2021,71.40,71.40,0.50 (0.71 %)," ","5,700","404,000,000",0,0,70.90,71.50,70.80
06/08/2021,70.90,70.90,-0.20 (-0.28 %)," ","7,400","528,000,000",0,0,71.10,72.00,70.90
05/08/2021,71.10,71.10,-0.60 (-0.84 %)," ","11,500","817,000,000",0,0,71.00,71.20,71.00
04/08/2021,71.70,71.70,0.60 (0.84 %)," ","4,500","321,000,000",0,0,71.10,72.00,71.00
03/08/2021,71.10,71.10,0.10 (0.14 %)," ","10,700","759,000,000",0,0,71.00,71.10,71.00
02/08/2021,71.00,71.00,-1.50 (-2.07 %)," ","8,000","572,000,000",0,0,72.30,72.30,71.00
30/07/2021,72.50,72.50,0.50 (0.69 %)," ","7,300","524,000,000",0,0,72.40,72.50,71.50
29/07/2021,72.00,72.00,0.00 (0.00 %)," ","7,700","553,000,000",0,0,72.00,72.00,71.00
28/07/2021,72.00,72.00,0.00 (0.00 %)," ","2,300","165,000,000",0,0,72.00,72.00,72.00
27/07/2021,72.00,72.00,-0.40 (-0.55 %)," ","1,500","108,000,000",0,0,72.40,72.40,72.00
26/07/2021,72.40,72.40,1.30 (1.83 %)," ","1,300","92,000,000",0,0,71.10,72.40,71.00
23/07/2021,71.10,71.10,-0.50 (-0.70 %)," ","1,700","120,000,000",0,0,71.00,72.40,71.00
22/07/2021,71.60,71.60,-1.30 (-1.78 %)," ","8,100","582,000,000",0,0,72.60,72.60,70.50
21/07/2021,72.90,72.90,0.00 (0.00 %)," ","2,700","196,000,000",0,0,72.90,72.90,72.90
20/07/2021,72.90,72.90,-0.60 (-0.82 %)," ","3,800","267,000,000",0,0,71.50,72.90,70.00
19/07/2021,73.50,73.50,1.10 (1.52 %)," ","7,700","571,000,000",0,0,75.00,75.00,73.50
16/07/2021,72.40,72.40,-0.60 (-0.82 %)," ","5,300","398,000,000",0,0,76.00,76.00,72.00
15/07/2021,73.00,73.00,0.00 (0.00 %)," ","2,800","204,000,000",0,0,72.90,73.00,72.80
14/07/2021,73.00,73.00,2.60 (3.69 %)," ","1,600","115,000,000",0,0,70.40,73.00,70.40
13/07/2021,70.40,70.40,0.2010/08/2021,70.50,70.50,-0.90 (-1.26 %)," ","15,200","1,070,000,000",0,0,71.40,71.40,70.00
09/08/2021,71.40,71.40,0.50 (0.71 %)," ","5,700","404,000,000",0,0,70.90,71.50,70.80
06/08/2021,70.90,70.90,-0.20 (-0.28 %)," ","7,400","528,000,000",0,0,71.10,72.00,70.90
05/08/2021,71.10,71.10,-0.60 (-0.84 %)," ","11,500","817,000,000",0,0,71.00,71.20,71.00
04/08/2021,71.70,71.70,0.60 (0.84 %)," ","4,500","321,000,000",0,0,71.10,72.00,71.00
03/08/2021,71.10,71.10,0.10 (0.14 %)," ","10,700","759,000,000",0,0,71.00,71.10,71.00
02/08/2021,71.00,71.00,-1.50 (-2.07 %)," ","8,000","572,000,000",0,0,72.30,72.30,71.00
30/07/2021,72.50,72.50,0.50 (0.69 %)," ","7,300","524,000,000",0,0,72.40,72.50,71.50
29/07/2021,72.00,72.00,0.00 (0.00 %)," ","7,700","553,000,000",0,0,72.00,72.00,71.00
28/07/2021,72.00,72.00,0.00 (0.00 %)," ","2,300","165,000,000",0,0,72.00,72.00,72.00
27/07/2021,72.00,72.00,-0.40 (-0.55 %)," ","1,500","108,000,000",0,0,72.40,72.40,72.00
26/07/2021,72.40,72.40,1.30 (1.83 %)," ","1,300","92,000,000",0,0,71.10,72.40,71.00
23/07/2021,71.10,71.10,-0.50 (-0.70 %)," ","1,700","120,000,000",0,0,71.00,72.40,71.00
22/07/2021,71.60,71.60,-1.30 (-1.78 %)," ","8,100","582,000,000",0,0,72.60,72.60,70.50
21/07/2021,72.90,72.90,0.00 (0.00 %)," ","2,700","196,000,000",0,0,72.90,72.90,72.90
20/07/2021,72.90,72.90,-0.60 (-0.82 %)," ","3,800","267,000,000",0,0,71.50,72.90,70.00
19/07/2021,73.50,73.50,1.10 (1.52 %)," ","7,700","571,000,000",0,0,75.00,75.00,73.50
16/07/2021,72.40,72.40,-0.60 (-0.82 %)," ","5,300","398,000,000",0,0,76.00,76.00,72.00
15/07/2021,73.00,73.00,0.00 (0.00 %)," ","2,800","204,000,000",0,0,72.90,73.00,72.80
14/07/2021,73.00,73.00,2.60 (3.69 %)," ","1,600","115,000,000",0,0,70.40,73.00,70.40
13/07/2021,70.40,70.40,0.20 (0.28 %)," ","6,600","474,000,000",0,0,73.00,73.00,70.30
12/07/2021,70.20,70.20,-4.60 (-6.15 %)," ","12,500","886,000,000",0,0,74.80,74.80,70.20
09/07/2021,74.80,74.80,0.00 (0.00 %)," ","8,300","628,000,000",0,0,75.80,75.80,74.80
08/07/2021,74.80,74.80,0.00 (0.00 %)," ","8,700","650,000,000",0,0,74.80,74.90,74.80
07/07/2021,74.80,74.80,-0.20 (-0.27 %)," ","13,400","1,003,000,000",0,0,74.90,75.00,74.80
06/07/2021,75.00,75.00,2.50 (3.45 %)," ","14,900","1,100,000,000",0,0,72.00,76.50,72.00
05/07/2021,72.50,72.50,-4.00 (-5.23 %)," ","40,900","3,010,000,000",0,0,76.50,76.50,72.50
02/07/2021,76.50,76.50,-3.00 (-3.77 %)," ","9,400","726,000,000","133,900","11,381,500,000",78.00,78.00,74.00
01/07/2021,79.50,79.50,-0.30 (-0.38 %)," ","5,100","407,000,000",0,0,79.80,79.80,79.50
30/06/2021,79.80,79.80,0.40 (0.50 %)," ","14,100","1,116,000,000",0,0,79.90,79.90,78.00
29/06/2021,79.40,79.40,-0.10 (-0.13 %)," ","3,000","237,000,000",0,0,79.60,79.60,78.00
28/06/2021,79.50,79.50,-1.00 (-1.24 %)," ","8,700","689,000,000",0,0,79.00,79.50,78.00
25/06/2021,80.50,80.50,0.00 (0.00 %)," ","7,600","610,000,000",0,0,78.00,80.50,78.00
24/06/2021,80.50,80.50,1.50 (1.90 %)," ","32,900","2,642,000,000",0,0,79.90,80.50,79.00
23/06/2021,79.00,79.00,-1.00 (-1.25 %)," ","43,500","3,463,000,000",0,0,81.00,81.00,78.00
22/06/2021,78.50,80.00,0.00 (0.00 %)," ","33,700","2,683,000,000",0,0,79.00,80.10,78.00
21/06/2021,78.50,80.00,-0.20 (-0.25 %)," ","32,600","2,596,000,000",0,0,77.30,80.00,77.30
18/06/2021,78.70,80.20,-1.00 (-1.23 %)," ","18,700","1,497,000,000","5,283,039","429,010,371,810",81.20,81.20,79.50
17/06/2021,79.68,81.20,1.20 (1.50 %)," ","20,700","1,665,000,000","4,915,726","373,103,603,400",81.00,82.00,80.00
16/06/2021,78.50,80.00,3.20 (4.17 %)," ","31,800","2,558,000,000",0,0,77.50,81.50,77.50
15/06/2021,75.36,76.80,0.80 (1.05 %)," ","42,500","3,244,000,000",0,0,76.10,76.80,76.00
14/06/2021,74.58,76.00,0.00 (0.00 %)," ","19,700","1,498,000,000",0,0,76.10,76.10,76.00
11/06/2021,74.58,76.00,2.50 (3.40 %)," ","34,200","2,588,000,000",0,0,74.00,76.00,74.00
10/06/2021,72.13,73.50,-2.50 (-3.29 %)," ","48,600","3,638,000,000","3,479,179","278,231,255,000",75.90,75.90,73.50
09/06/2021,74.58,76.00,0.50 (0.66 %)," ","25,300","1,912,000,000","200,000","14,060,000,000",74.30,76.00,74.30
